56885,Angeles National Forest,1993,151,4,Campfire,0.5,34.43166667,-118.0016667,USFS,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0x28,0x49,0x85,0x4e,0x1b,0x80,0x5d,0xc0,0x30,0x36,0x7b,0xda,0x40,0x37,0x41,0x40,0x28,0x49,0x85,0x4e,0x1b,0x80,0x5d,0xc0,0x30,0x36,0x7b,0xda,0x40,0x37,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0x28,0x49,0x85,0x4e,0x1b,0x80,0x5d,0xc0,0x30,0x36,0x7b,0xda,0x40,0x37,0x41,0x40,0xfe)),127,138,44,6310,304,-9,313,61,210,214,55,524,99,2,86,286,11,24,270
56886,Angeles National Forest,1993,171,8,Children,0.1,34.41666667,-117.8266667,STATE OR PRIVATE,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0xf4,0x15,0x52,0x1b,0xe8,0x74,0x5d,0xc0,0xe0,0x7d,0x5c,0x55,0x55,0x35,0x41,0x40,0xf4,0x15,0x52,0x1b,0xe8,0x74,0x5d,0xc0,0xe0,0x7d,0x5c,0x55,0x55,0x35,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0xf4,0x15,0x52,0x1b,0xe8,0x74,0x5d,0xc0,0xe0,0x7d,0x5c,0x55,0x55,0x35,0x41,0x40,0xfe)),113,144,45,6268,292,-26,318,46,195,198,41,617,115,3,84,331,18,33,319
56887,Angeles National Forest,1993,177,7,Arson,0.1,34.46,-118.02,USFS,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0xe0,0x7a,0x14,0xae,0x47,0x81,0x5d,0xc0,0x80,0x14,0xae,0x47,0xe1,0x3a,0x41,0x40,0xe0,0x7a,0x14,0xae,0x47,0x81,0x5d,0xc0,0x80,0x14,0xae,0x47,0xe1,0x3a,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0xe0,0x7a,0x14,0xae,0x47,0x81,0x5d,0xc0,0x80,0x14,0xae,0x47,0xe1,0x3a,0x41,0x40,0xfe)),127,138,44,6310,304,-9,313,61,210,214,55,524,99,2,86,286,11,24,270
56888,Angeles National Forest,1993,178,9,Miscellaneous,0.1,34.49,-118.055,USFS,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0xe8,0x51,0xb8,0x1e,0x85,0x83,0x5d,0xc0,0x28,0x85,0xeb,0x51,0xb8,0x3e,0x41,0x40,0xe8,0x51,0xb8,0x1e,0x85,0x83,0x5d,0xc0,0x28,0x85,0xeb,0x51,0xb8,0x3e,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0xe8,0x51,0xb8,0x1e,0x85,0x83,0x5d,0xc0,0x28,0x85,0xeb,0x51,0xb8,0x3e,0x41,0x40,0xfe)),127,138,44,6310,304,-9,313,61,210,214,55,524,99,2,86,286,11,24,270
56889,Angeles National Forest,1993,215,9,Miscellaneous,0.5,34.36,-117.6516667,STATE OR PRIVATE,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0xc0,0xe2,0x1e,0xe8,0xb4,0x69,0x5d,0xc0,0xb8,0x47,0xe1,0x7a,0x14,0x2e,0x41,0x40,0xc0,0xe2,0x1e,0xe8,0xb4,0x69,0x5d,0xc0,0xb8,0x47,0xe1,0x7a,0x14,0x2e,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0xc0,0xe2,0x1e,0xe8,0xb4,0x69,0x5d,0xc0,0xb8,0x47,0xe1,0x7a,0x14,0x2e,0x41,0x40,0xfe)),128,152,45,6493,315,-18,333,60,214,215,52,549,102,2,84,294,14,28,283
56890,Angeles National Forest,1993,242,2,Equipment Use,0.2,34.39166667,-117.9036111,USFS,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0x24,0x70,0xb1,0xc3,0xd4,0x79,0x5d,0xc0,0xb0,0x4a,0x29,0x22,0x22,0x32,0x41,0x40,0x24,0x70,0xb1,0xc3,0xd4,0x79,0x5d,0xc0,0xb0,0x4a,0x29,0x22,0x22,0x32,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0x24,0x70,0xb1,0xc3,0xd4,0x79,0x5d,0xc0,0xb0,0x4a,0x29,0x22,0x22,0x32,0x41,0x40,0xfe)),117,141,44,6271,295,-20,315,51,200,203,46,601,114,2,85,327,14,29,312
56891,Angeles National Forest,1993,242,4,Campfire,0.1,34.38833333,-117.8266667,USFS,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0xf4,0x15,0x52,0x1b,0xe8,0x74,0x5d,0xc0,0x08,0x26,0x14,0xe8,0xb4,0x31,0x41,0x40,0xf4,0x15,0x52,0x1b,0xe8,0x74,0x5d,0xc0,0x08,0x26,0x14,0xe8,0xb4,0x31,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0xf4,0x15,0x52,0x1b,0xe8,0x74,0x5d,0xc0,0x08,0x26,0x14,0xe8,0xb4,0x31,0x41,0x40,0xfe)),113,144,45,6268,292,-26,318,46,195,198,41,617,115,3,84,331,18,33,319
56892,Angeles National Forest,1993,245,4,Campfire,0.1,34.345,-117.81,USFS,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0xa0,0x70,0x3d,0x0a,0xd7,0x73,0x5d,0xc0,0x60,0x8f,0xc2,0xf5,0x28,0x2c,0x41,0x40,0xa0,0x70,0x3d,0x0a,0xd7,0x73,0x5d,0xc0,0x60,0x8f,0xc2,0xf5,0x28,0x2c,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0xa0,0x70,0x3d,0x0a,0xd7,0x73,0x5d,0xc0,0x60,0x8f,0xc2,0xf5,0x28,0x2c,0x41,0x40,0xfe)),113,144,45,6268,292,-26,318,46,195,198,41,617,115,3,84,331,18,33,319
56893,Angeles National Forest,1993,247,4,Campfire,35,34.40333333,-117.8266667,USFS,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0xf4,0x15,0x52,0x1b,0xe8,0x74,0x5d,0xc0,0x58,0xde,0x32,0x6d,0xa0,0x33,0x41,0x40,0xf4,0x15,0x52,0x1b,0xe8,0x74,0x5d,0xc0,0x58,0xde,0x32,0x6d,0xa0,0x33,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0xf4,0x15,0x52,0x1b,0xe8,0x74,0x5d,0xc0,0x58,0xde,0x32,0x6d,0xa0,0x33,0x41,0x40,0xfe)),113,144,45,6268,292,-26,318,46,195,198,41,617,115,3,84,331,18,33,319
56894,Angeles National Forest,1993,277,4,Campfire,0.1,34.30166667,-117.6516667,USFS,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0xc0,0xe2,0x1e,0xe8,0xb4,0x69,0x5d,0xc0,0xc0,0xf8,0x70,0x03,0x9d,0x26,0x41,0x40,0xc0,0xe2,0x1e,0xe8,0xb4,0x69,0x5d,0xc0,0xc0,0xf8,0x70,0x03,0x9d,0x26,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0xc0,0xe2,0x1e,0xe8,0xb4,0x69,0x5d,0xc0,0xc0,0xf8,0x70,0x03,0x9d,0x26,0x41,0x40,0xfe)),107,145,46,5986,283,-28,311,44,186,189,39,761,141,3,84,409,22,40,395
56895,Angeles National Forest,1993,295,8,Children,0.1,34.36,-117.635,STATE OR PRIVATE,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0x70,0x3d,0x0a,0xd7,0xa3,0x68,0x5d,0xc0,0xb8,0x47,0xe1,0x7a,0x14,0x2e,0x41,0x40,0x70,0x3d,0x0a,0xd7,0xa3,0x68,0x5d,0xc0,0xb8,0x47,0xe1,0x7a,0x14,0x2e,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0x70,0x3d,0x0a,0xd7,0xa3,0x68,0x5d,0xc0,0xb8,0x47,0xe1,0x7a,0x14,0x2e,0x41,0x40,0xfe)),128,152,45,6493,315,-18,333,60,214,215,52,549,102,2,84,294,14,28,283
56896,Angeles National Forest,1993,88,9,Miscellaneous,0.1,34.38833333,-118.0983333,USFS,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0x38,0x1d,0xe1,0x17,0x4b,0x86,0x5d,0xc0,0x08,0x26,0x14,0xe8,0xb4,0x31,0x41,0x40,0x38,0x1d,0xe1,0x17,0x4b,0x86,0x5d,0xc0,0x08,0x26,0x14,0xe8,0xb4,0x31,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0x38,0x1d,0xe1,0x17,0x4b,0x86,0x5d,0xc0,0x08,0x26,0x14,0xe8,0xb4,0x31,0x41,0x40,0xfe)),127,138,44,6310,304,-9,313,61,210,214,55,524,99,2,86,286,11,24,270
56897,Angeles National Forest,1993,114,8,Children,0.2,34.32833333,-118.2983333,STATE OR PRIVATE,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0x08,0xea,0xad,0xe4,0x17,0x93,0x5d,0xc0,0xc0,0x44,0x99,0xd3,0x06,0x2a,0x41,0x40,0x08,0xea,0xad,0xe4,0x17,0x93,0x5d,0xc0,0xc0,0x44,0x99,0xd3,0x06,0x2a,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0x08,0xea,0xad,0xe4,0x17,0x93,0x5d,0xc0,0xc0,0x44,0x99,0xd3,0x06,0x2a,0x41,0x40,0xfe)),159,140,48,5240,317,30,287,103,225,231,98,518,102,1,90,294,8,18,274
56898,Angeles National Forest,1993,121,5,Debris Burning,1,34.435,-118.1383333,STATE OR PRIVATE,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0xfc,0x12,0x0a,0x74,0xda,0x88,0x5d,0xc0,0x50,0xe1,0x7a,0x14,0xae,0x37,0x41,0x40,0xfc,0x12,0x0a,0x74,0xda,0x88,0x5d,0xc0,0x50,0xe1,0x7a,0x14,0xae,0x37,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0xfc,0x12,0x0a,0x74,0xda,0x88,0x5d,0xc0,0x50,0xe1,0x7a,0x14,0xae,0x37,0x41,0x40,0xfe)),127,138,44,6310,304,-9,313,61,210,214,55,524,99,2,86,286,11,24,270
56899,Angeles National Forest,1993,136,4,Campfire,0.1,34.28666667,-118.2466667,USFS,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0x70,0x2a,0x00,0x63,0xc9,0x8f,0x5d,0xc0,0x70,0x40,0x52,0x7e,0xb1,0x24,0x41,0x40,0x70,0x2a,0x00,0x63,0xc9,0x8f,0x5d,0xc0,0x70,0x40,0x52,0x7e,0xb1,0x24,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0x70,0x2a,0x00,0x63,0xc9,0x8f,0x5d,0xc0,0x70,0x40,0x52,0x7e,0xb1,0x24,0x41,0x40,0xfe)),159,140,48,5240,317,30,287,103,225,231,98,518,102,1,90,294,8,18,274
56900,Angeles National Forest,1993,150,9,Miscellaneous,85,34.445,-118.0883333,USFS,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0xc8,0xdf,0xd6,0x40,0xa7,0x85,0x5d,0xc0,0x30,0x5c,0x8f,0xc2,0xf5,0x38,0x41,0x40,0xc8,0xdf,0xd6,0x40,0xa7,0x85,0x5d,0xc0,0x30,0x5c,0x8f,0xc2,0xf5,0x38,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0xc8,0xdf,0xd6,0x40,0xa7,0x85,0x5d,0xc0,0x30,0x5c,0x8f,0xc2,0xf5,0x38,0x41,0x40,0xfe)),127,138,44,6310,304,-9,313,61,210,214,55,524,99,2,86,286,11,24,270
56901,Angeles National Forest,1993,171,7,Arson,0.1,34.465,-118.0983333,USFS,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0x38,0x1d,0xe1,0x17,0x4b,0x86,0x5d,0xc0,0xf0,0x51,0xb8,0x1e,0x85,0x3b,0x41,0x40,0x38,0x1d,0xe1,0x17,0x4b,0x86,0x5d,0xc0,0xf0,0x51,0xb8,0x1e,0x85,0x3b,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0x38,0x1d,0xe1,0x17,0x4b,0x86,0x5d,0xc0,0xf0,0x51,0xb8,0x1e,0x85,0x3b,0x41,0x40,0xfe)),127,138,44,6310,304,-9,313,61,210,214,55,524,99,2,86,286,11,24,270
56902,Angeles National Forest,1993,172,2,Equipment Use,0.5,34.465,-118.33,MISSING/NOT SPECIFIED,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0x84,0xeb,0x51,0xb8,0x1e,0x95,0x5d,0xc0,0xf0,0x51,0xb8,0x1e,0x85,0x3b,0x41,0x40,0x84,0xeb,0x51,0xb8,0x1e,0x95,0x5d,0xc0,0xf0,0x51,0xb8,0x1e,0x85,0x3b,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0x84,0xeb,0x51,0xb8,0x1e,0x95,0x5d,0xc0,0xf0,0x51,0xb8,0x1e,0x85,0x3b,0x41,0x40,0xfe)),141,138,44,6230,316,5,311,76,223,227,69,434,82,1,86,238,9,18,223
56903,Angeles National Forest,1993,176,9,Miscellaneous,0.1,34.29666667,-118.1633333,USFS,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0x94,0xac,0xa3,0x0d,0x74,0x8a,0x5d,0xc0,0x50,0xbb,0x66,0x2c,0xf9,0x25,0x41,0x40,0x94,0xac,0xa3,0x0d,0x74,0x8a,0x5d,0xc0,0x50,0xbb,0x66,0x2c,0xf9,0x25,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0x94,0xac,0xa3,0x0d,0x74,0x8a,0x5d,0xc0,0x50,0xbb,0x66,0x2c,0xf9,0x25,0x41,0x40,0xfe)),140,140,46,5745,308,8,300,79,214,219,74,594,115,1,89,332,9,22,312
56904,Angeles National Forest,1993,177,4,Campfire,0.1,34.30166667,-118.2633333,USFS,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0xfc,0x12,0x0a,0x74,0xda,0x90,0x5d,0xc0,0xc0,0xf8,0x70,0x03,0x9d,0x26,0x41,0x40,0xfc,0x12,0x0a,0x74,0xda,0x90,0x5d,0xc0,0xc0,0xf8,0x70,0x03,0x9d,0x26,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0xfc,0x12,0x0a,0x74,0xda,0x90,0x5d,0xc0,0xc0,0xf8,0x70,0x03,0x9d,0x26,0x41,0x40,0xfe)),159,140,48,5240,317,30,287,103,225,231,98,518,102,1,90,294,8,18,274
56905,Angeles National Forest,1993,182,9,Miscellaneous,1,34.29166667,-118.235,USFS,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0xd4,0xa3,0x70,0x3d,0x0a,0x8f,0x5d,0xc0,0xe0,0x7d,0x5c,0x55,0x55,0x25,0x41,0x40,0xd4,0xa3,0x70,0x3d,0x0a,0x8f,0x5d,0xc0,0xe0,0x7d,0x5c,0x55,0x55,0x25,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0xd4,0xa3,0x70,0x3d,0x0a,0x8f,0x5d,0xc0,0xe0,0x7d,0x5c,0x55,0x55,0x25,0x41,0x40,0xfe)),159,140,48,5240,317,30,287,103,225,231,98,518,102,1,90,294,8,18,274
56906,Angeles National Forest,1993,187,9,Miscellaneous,0.3,34.38166667,-118.4533333,USFS,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0x58,0xa2,0xcc,0x69,0x03,0x9d,0x5d,0xc0,0xd0,0xcf,0x14,0x74,0xda,0x30,0x41,0x40,0x58,0xa2,0xcc,0x69,0x03,0x9d,0x5d,0xc0,0xd0,0xcf,0x14,0x74,0xda,0x30,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0x58,0xa2,0xcc,0x69,0x03,0x9d,0x5d,0xc0,0xd0,0xcf,0x14,0x74,0xda,0x30,0x41,0x40,0xfe)),157,145,47,5651,325,22,303,98,230,235,91,445,87,1,88,250,8,16,233
56907,Angeles National Forest,1993,187,7,Arson,0.1,34.28666667,-118.2916667,STATE OR PRIVATE,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0xec,0x3e,0xae,0xaa,0xaa,0x92,0x5d,0xc0,0x70,0x40,0x52,0x7e,0xb1,0x24,0x41,0x40,0xec,0x3e,0xae,0xaa,0xaa,0x92,0x5d,0xc0,0x70,0x40,0x52,0x7e,0xb1,0x24,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0xec,0x3e,0xae,0xaa,0xaa,0x92,0x5d,0xc0,0x70,0x40,0x52,0x7e,0xb1,0x24,0x41,0x40,0xfe)),159,140,48,5240,317,30,287,103,225,231,98,518,102,1,90,294,8,18,274
56908,Angeles National Forest,1993,191,9,Miscellaneous,35,34.44166667,-118.0916667,USFS,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0x1c,0x72,0xe1,0xdd,0xdd,0x85,0x5d,0xc0,0x18,0xb1,0x8f,0x88,0x88,0x38,0x41,0x40,0x1c,0x72,0xe1,0xdd,0xdd,0x85,0x5d,0xc0,0x18,0xb1,0x8f,0x88,0x88,0x38,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0x1c,0x72,0xe1,0xdd,0xdd,0x85,0x5d,0xc0,0x18,0xb1,0x8f,0x88,0x88,0x38,0x41,0x40,0xfe)),127,138,44,6310,304,-9,313,61,210,214,55,524,99,2,86,286,11,24,270
56909,Angeles National Forest,1993,192,9,Miscellaneous,0.5,34.30333333,-118.26,USFS,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0x70,0x3d,0x0a,0xd7,0xa3,0x90,0x5d,0xc0,0x88,0x11,0x66,0xa0,0xd3,0x26,0x41,0x40,0x70,0x3d,0x0a,0xd7,0xa3,0x90,0x5d,0xc0,0x88,0x11,0x66,0xa0,0xd3,0x26,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0x70,0x3d,0x0a,0xd7,0xa3,0x90,0x5d,0xc0,0x88,0x11,0x66,0xa0,0xd3,0x26,0x41,0x40,0xfe)),159,140,48,5240,317,30,287,103,225,231,98,518,102,1,90,294,8,18,274
56910,Angeles National Forest,1993,200,7,Arson,0.1,34.29166667,-118.235,USFS,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0xd4,0xa3,0x70,0x3d,0x0a,0x8f,0x5d,0xc0,0xe0,0x7d,0x5c,0x55,0x55,0x25,0x41,0x40,0xd4,0xa3,0x70,0x3d,0x0a,0x8f,0x5d,0xc0,0xe0,0x7d,0x5c,0x55,0x55,0x25,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0xd4,0xa3,0x70,0x3d,0x0a,0x8f,0x5d,0xc0,0xe0,0x7d,0x5c,0x55,0x55,0x25,0x41,0x40,0xfe)),159,140,48,5240,317,30,287,103,225,231,98,518,102,1,90,294,8,18,274
56911,Angeles National Forest,1993,205,9,Miscellaneous,0.1,34.39166667,-118.08,USFS,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0x84,0xeb,0x51,0xb8,0x1e,0x85,0x5d,0xc0,0xb0,0x4a,0x29,0x22,0x22,0x32,0x41,0x40,0x84,0xeb,0x51,0xb8,0x1e,0x85,0x5d,0xc0,0xb0,0x4a,0x29,0x22,0x22,0x32,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0x84,0xeb,0x51,0xb8,0x1e,0x85,0x5d,0xc0,0xb0,0x4a,0x29,0x22,0x22,0x32,0x41,0x40,0xfe)),127,138,44,6310,304,-9,313,61,210,214,55,524,99,2,86,286,11,24,270
56912,Angeles National Forest,1993,209,9,Miscellaneous,3,34.3,-118.3916667,STATE OR PRIVATE,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0x50,0xa5,0x14,0x11,0x11,0x99,0x5d,0xc0,0x70,0x66,0x66,0x66,0x66,0x26,0x41,0x40,0x50,0xa5,0x14,0x11,0x11,0x99,0x5d,0xc0,0x70,0x66,0x66,0x66,0x66,0x26,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0x50,0xa5,0x14,0x11,0x11,0x99,0x5d,0xc0,0x70,0x66,0x66,0x66,0x66,0x26,0x41,0x40,0xfe)),171,137,52,4386,311,49,262,124,225,232,119,416,88,0,93,239,5,13,227
56913,Angeles National Forest,1993,210,9,Miscellaneous,4,34.445,-118.0883333,USFS,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0xc8,0xdf,0xd6,0x40,0xa7,0x85,0x5d,0xc0,0x30,0x5c,0x8f,0xc2,0xf5,0x38,0x41,0x40,0xc8,0xdf,0xd6,0x40,0xa7,0x85,0x5d,0xc0,0x30,0x5c,0x8f,0xc2,0xf5,0x38,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0xc8,0xdf,0xd6,0x40,0xa7,0x85,0x5d,0xc0,0x30,0x5c,0x8f,0xc2,0xf5,0x38,0x41,0x40,0xfe)),127,138,44,6310,304,-9,313,61,210,214,55,524,99,2,86,286,11,24,270
56914,Angeles National Forest,1993,215,7,Arson,0.1,34.30166667,-118.2633333,USFS,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0xfc,0x12,0x0a,0x74,0xda,0x90,0x5d,0xc0,0xc0,0xf8,0x70,0x03,0x9d,0x26,0x41,0x40,0xfc,0x12,0x0a,0x74,0xda,0x90,0x5d,0xc0,0xc0,0xf8,0x70,0x03,0x9d,0x26,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0xfc,0x12,0x0a,0x74,0xda,0x90,0x5d,0xc0,0xc0,0xf8,0x70,0x03,0x9d,0x26,0x41,0x40,0xfe)),159,140,48,5240,317,30,287,103,225,231,98,518,102,1,90,294,8,18,274
56915,Angeles National Forest,1993,222,9,Miscellaneous,1,34.455,-118.3483333,MISSING/NOT SPECIFIED,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0x38,0x1d,0xe1,0x17,0x4b,0x96,0x5d,0xc0,0x10,0xd7,0xa3,0x70,0x3d,0x3a,0x41,0x40,0x38,0x1d,0xe1,0x17,0x4b,0x96,0x5d,0xc0,0x10,0xd7,0xa3,0x70,0x3d,0x3a,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0x38,0x1d,0xe1,0x17,0x4b,0x96,0x5d,0xc0,0x10,0xd7,0xa3,0x70,0x3d,0x3a,0x41,0x40,0xfe)),157,145,47,5651,325,22,303,98,230,235,91,445,87,1,88,250,8,16,233
56916,Angeles National Forest,1993,223,8,Children,0.1,34.43833333,-118.275,MISSING/NOT SPECIFIED,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0x98,0x99,0x99,0x99,0x99,0x91,0x5d,0xc0,0x68,0x8c,0x7a,0x4e,0x1b,0x38,0x41,0x40,0x98,0x99,0x99,0x99,0x99,0x91,0x5d,0xc0,0x68,0x8c,0x7a,0x4e,0x1b,0x38,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0x98,0x99,0x99,0x99,0x99,0x91,0x5d,0xc0,0x68,0x8c,0x7a,0x4e,0x1b,0x38,0x41,0x40,0xfe)),141,138,44,6230,316,5,311,76,223,227,69,434,82,1,86,238,9,18,223
56917,Angeles National Forest,1993,227,9,Miscellaneous,3,34.30833333,-118.3633333,STATE OR PRIVATE,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0x64,0x79,0x70,0xda,0x40,0x97,0x5d,0xc0,0xf8,0x4e,0x70,0x77,0x77,0x27,0x41,0x40,0x64,0x79,0x70,0xda,0x40,0x97,0x5d,0xc0,0xf8,0x4e,0x70,0x77,0x77,0x27,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0x64,0x79,0x70,0xda,0x40,0x97,0x5d,0xc0,0xf8,0x4e,0x70,0x77,0x77,0x27,0x41,0x40,0xfe)),171,137,52,4386,311,49,262,124,225,232,119,416,88,0,93,239,5,13,227
56918,Angeles National Forest,1993,234,9,Miscellaneous,3,34.44166667,-118.0866667,USFS,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0x64,0x53,0x5c,0xf2,0x8b,0x85,0x5d,0xc0,0x18,0xb1,0x8f,0x88,0x88,0x38,0x41,0x40,0x64,0x53,0x5c,0xf2,0x8b,0x85,0x5d,0xc0,0x18,0xb1,0x8f,0x88,0x88,0x38,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0x64,0x53,0x5c,0xf2,0x8b,0x85,0x5d,0xc0,0x18,0xb1,0x8f,0x88,0x88,0x38,0x41,0x40,0xfe)),127,138,44,6310,304,-9,313,61,210,214,55,524,99,2,86,286,11,24,270
56919,Angeles National Forest,1993,238,7,Arson,1,34.33333333,-118.3416667,USFS,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0x1c,0x72,0xe1,0xdd,0xdd,0x95,0x5d,0xc0,0x30,0x82,0xa3,0xaa,0xaa,0x2a,0x41,0x40,0x1c,0x72,0xe1,0xdd,0xdd,0x95,0x5d,0xc0,0x30,0x82,0xa3,0xaa,0xaa,0x2a,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0x1c,0x72,0xe1,0xdd,0xdd,0x95,0x5d,0xc0,0x30,0x82,0xa3,0xaa,0xaa,0x2a,0x41,0x40,0xfe)),171,137,52,4386,311,49,262,124,225,232,119,416,88,0,93,239,5,13,227
56920,Angeles National Forest,1993,249,7,Arson,0.1,34.345,-118.35,USFS,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0x64,0x66,0x66,0x66,0x66,0x96,0x5d,0xc0,0x60,0x8f,0xc2,0xf5,0x28,0x2c,0x41,0x40,0x64,0x66,0x66,0x66,0x66,0x96,0x5d,0xc0,0x60,0x8f,0xc2,0xf5,0x28,0x2c,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0x64,0x66,0x66,0x66,0x66,0x96,0x5d,0xc0,0x60,0x8f,0xc2,0xf5,0x28,0x2c,0x41,0x40,0xfe)),157,145,47,5651,325,22,303,98,230,235,91,445,87,1,88,250,8,16,233
56921,Angeles National Forest,1993,249,9,Miscellaneous,2,34.32666667,-118.4583333,MISSING/NOT SPECIFIED,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0x10,0xc1,0x51,0x55,0x55,0x9d,0x5d,0xc0,0xf8,0x2b,0xa4,0x36,0xd0,0x29,0x41,0x40,0x10,0xc1,0x51,0x55,0x55,0x9d,0x5d,0xc0,0xf8,0x2b,0xa4,0x36,0xd0,0x29,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0x10,0xc1,0x51,0x55,0x55,0x9d,0x5d,0xc0,0xf8,0x2b,0xa4,0x36,0xd0,0x29,0x41,0x40,0xfe)),171,137,52,4386,311,49,262,124,225,232,119,416,88,0,93,239,5,13,227
56922,Angeles National Forest,1993,261,9,Miscellaneous,0.1,34.44333333,-118.0916667,USFS,as.raw(c(0x00,0x01,0xad,0x10,0x00,0x00,0x1c,0x72,0xe1,0xdd,0xdd,0x85,0x5d,0xc0,0xd8,0xc9,0x84,0x25,0xbf,0x38,0x41,0x40,0x1c,0x72,0xe1,0xdd,0xdd,0x85,0x5d,0xc0,0xd8,0xc9,0x84,0x25,0xbf,0x38,0x41,0x40,0x7c,0x01,0x00,0x00,0x00,0x1c,0x72,0xe1,0xdd,0xdd,0x85,0x5d,0xc0,0xd8,0xc9,0x84,0x25,0xbf,0x38,0x41,0x40,0xfe)),127,138,44,6310,304,-9,313,61,210,214,55,524,99,2,86,286,11,24,270
